"1972","rhodes","Rhodes","Rhodes College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1973","rice","Rice","Rice University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1974","richard-stockton","Stockton","Stockton University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1975","richmond","Richmond","University of Richmond","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1976","rider","Rider","Rider University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1977","ripon","Ripon","Ripon College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1978","rivier","Rivier","Rivier University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1979","roanoke","Roanoke","Roanoke College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1980","robert-morris","Robert Morris","Robert Morris University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1981","roberts-wesleyan","Roberts Wesleyan","Roberts Wesleyan University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1982","rochester-inst","Rochester Inst.","Rochester Institute of Technology","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1983","rochester-ny","Rochester (NY)","University of Rochester","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1984","rockford","Rockford","Rockford University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1985","rockhurst","Rockhurst","Rockhurst University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1986","roger-williams","Roger Williams","Roger Williams University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1987","rogers-st","Rogers State","Rogers State University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1988","rollins","Rollins","Rollins College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1989","roosevelt-university","Roosevelt University","Roosevelt University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1990","rose-hulman","Rose-Hulman","Rose-Hulman Institute of Technology","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1991","rosemont","Rosemont","Rosemont College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1992","rowan","Rowan","Rowan University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1993","rust","Rust","Rust College","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1994","rutgers","Rutgers","Rutgers University","2025-12-11 13:41:19","2025-12-11 13:41:19"
"1995","rutgers-camden","Rutgers-Camden","Rutgers University, Camden","2025-12-11 13:41:20","2025-12-11 13:41:20"
"1996","rutgers-newark","Rutgers-Newark","Rutgers University, Newark","2025-12-11 13:41:20","2025-12-11 13:41:20"
"1997","sacramento-st","Sacramento St.","Sacramento State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"1998","sacred-heart","Sacred Heart","Sacred Heart University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"1999","sage-colleges","Sage Colleges","The Sage Colleges","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2000","saginaw-valley","Saginaw Valley","Saginaw Valley State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2001","saint-johns-mn","St. John's (MN)","St. John's University (Minn.)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2002","saint-josephs","Saint Joseph's","Saint Joseph's University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2003","saint-leo","St. Leo","Saint Leo University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2004","saint-louis","St. Louis","Saint Louis University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2005","saint-martins","Saint-Martins","Saint Martin's University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2006","saint-michaels","St. Michael's","Saint Michael's College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2007","saint-rose","Saint Rose","Saint Rose","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2008","saint-vincent","St. Vincent","Saint Vincent College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2009","salem","Salem","Salem College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2010","salem-intl","Salem University","Salem University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2011","salem-st","Salem St.","Salem State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2012","salisbury","Salisbury","Salisbury University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2013","salve-regina","Salve Regina","Salve Regina University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2014","sam-houston-st","Sam Houston St.","Sam Houston State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2015","samford","Samford","Samford University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2016","san-diego","San Diego","University of San Diego","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2017","san-diego-st","San Diego St.","San Diego State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2018","san-fran-st","San Fran. St.","San Francisco State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2019","san-francisco","San Francisco","University of San Francisco","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2020","san-jose-st","San Jose St.","San Jose State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2021","santa-clara","Santa Clara","Santa Clara University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2022","sarah-lawrence","Sarah Lawrence","Sarah Lawrence College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2023","savannah-st","Savannah St.","Savannah State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2024","sc-aiken","South-Carolina-Aiken","University of South Carolina Aiken","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2025","scad","SCAD","Savannah College of Art & Design","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2026","schreiner","Schreiner","Schreiner University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2027","scranton","Scranton","University of Scranton","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2028","seattle","Seattle","Seattle University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2029","seattle-pacific","Seattle Pacific","Seattle Pacific University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2030","seton-hall","Seton Hall","Seton Hall University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2031","seton-hill","Seton Hill","Seton Hill University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2032","sewanee","Sewanee","The University of the South","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2033","shaw","Shaw","Shaw University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2034","shenandoah","Shenandoah","Shenandoah University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2035","shepherd","Shepherd","Shepherd University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2036","shippensburg","Shippensburg","Shippensburg University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2037","shorter","Shorter","Shorter University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2038","siena","Siena","Siena College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2039","simmons","Simmons","Simmons College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2040","simon-fraser","Simon Fraser","Simon Fraser University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2041","simpson","Simpson","Simpson College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2042","sioux-falls","Sioux Falls","University of Sioux Falls","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2043","siu-edwardsville","SIUE","Southern Illinois Univ.-Edwardsville","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2044","skidmore","Skidmore","Skidmore College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2045","slippery-rock","Slippery Rock","Slippery Rock University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2046","smith","Smith","Smith College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2047","smu","SMU","Southern Methodist University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2048","sonoma-st","Sonoma St.","Sonoma State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2049","south-ala","South Ala.","University of South Alabama","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2050","south-carolina","South Carolina","University of South Carolina","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2051","south-carolina-st","South Carolina St.","South Carolina State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2052","south-dakota","South Dakota","University of South Dakota","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2053","south-dakota-mines","South Dakota Mines","South Dakota (Mines)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2054","south-dakota-st","South Dakota St.","South Dakota State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2055","south-fla","South Fla.","University of South Florida","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2056","southampton","Southampton","Southampton Campus of LIU","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2057","southeast-mo-st","Southeast Mo. St.","Southeast Missouri State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2058","southeastern-la","Southeastern La.","Southeastern Louisiana University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2059","southeastern-okla","Southeastern Okla.","Southeastern Oklahoma State Univ.","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2060","southern-ark","Southern Ark.","Southern Arkansas University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2061","southern-california","Southern California","University of Southern California","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2062","southern-conn-st","Southern Conn. St.","Southern Connecticut St. University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2063","southern-ill","Southern Ill.","Southern Illinois University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2064","southern-ind","Southern Ind.","University of Southern Indiana","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2065","southern-me","Southern Me.","University of Southern Maine","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2066","southern-miss","Southern Miss.","The University of Southern Mississippi","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2067","southern-nazarene","Southern Nazarene","Southern Nazarene University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2068","southern-nh","Southern N.H.","Southern New Hampshire University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2069","southern-u","Southern U.","Southern University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2070","southern-utah","Southern Utah","Southern Utah University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2071","southern-va","Southern Virginia","Southern Virginia University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2072","southern-vt","Southern Vt.","Southern Vermont College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2073","southern-wesleyan","Southern Wesleyan","Southern Wesleyan University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2074","southwest-baptist","Southwest Baptist","Southwest Baptist University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2075","southwest-minn-st","Southwest Minn. St.","Southwest Minnesota St. University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2076","southwestern-okla","Southwestern Okla.","Southwestern Oklahoma State Univ.","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2077","southwestern-tx","Southwestern (TX)","Southwestern University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2078","spalding","Spalding","Spalding University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2079","spelman","Spelman","Spelman College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2080","spring-hill","Spring Hill","Spring Hill College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2081","springfield","Springfield","Springfield College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2082","st-andrews","St. Andrews","St. Andrews Presbyterian College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2083","st-anselm","St. Anselm","Saint Anselm College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2084","st-augustines","St. Augustine's","St. Augustine's University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2085","st-benedict","Saint Benedict","College of Saint Benedict","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2086","st-bonaventure","St. Bonaventure","St. Bonaventure University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2087","st-catherine","St. Catherine","St. Catherine University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2088","st-cloud-st","St. Cloud State","St. Cloud State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2089","st-edwards","St. Edward's","St. Edward's University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2090","st-elizabeth","St. Elizabeth","College of Saint Elizabeth","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2091","st-francis-il","St. Francis (IL)","University of St. Francis (Ill.)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2092","st-francis-ny","St. Francis Brooklyn","St. Francis College Brooklyn","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2093","st-francis-pa","St. Francis (PA)","Saint Francis University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2094","st-john-fisher","St. John Fisher","St. John Fisher University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2095","st-johns-ny","St. John's (NY)","St. John's University (N.Y.)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2096","st-joseph-ct","St. Joseph (CT)","University of Saint Joseph (Conn.)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2097","st-josephs-brkln","St. Joseph's (Brkln)","St. Joseph's University, New York (Brooklyn)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2098","st-josephs-in","St. Joseph's (IN)","Saint Joseph's College (Ind.)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2099","st-josephs-li","St. Joseph's (L.I.)","St. Joseph's University (Long Island)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2100","st-josephs-me","St. Joseph's (Me.)","Saint Joseph's College (Maine)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2101","st-lawrence","St. Lawrence","St. Lawrence University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2102","st-marys-ca","Saint-Mary's (CA)","St. Mary's College (CA)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2103","st-marys-in","Saint-Mary's (IN)","Saint Mary's College (IN)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2104","st-marys-md","Saint-Mary's (MD)","St. Mary's College (MD)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2105","st-marys-mn","Saint Mary's (Minn.)","Saint Mary's University (Minn.)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2106","st-marys-tx","St. Mary's (TX)","St. Mary's University (Texas)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2107","st-norbert","St. Norbert","St. Norbert College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2108","st-olaf","St. Olaf","St. Olaf College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2109","st-pauls","St. Paul's","St. Paul's College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2110","st-peters","Saint Peter's","Saint Peter's University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2111","st-scholastica","St. Scholastica","College of St. Scholastica","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2112","st-thomas-aquinas","St. Thomas Aquinas","St. Thomas Aquinas College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2113","st-thomas-fl","St. Thomas (FL)","St. Thomas University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2114","st-thomas-mn","St. Thomas (MN)","University of St. Thomas (Minn.)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2115","st-thomas-tx","St. Thomas Houston","St. Thomas Houston","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2116","stanford","Stanford","Stanford University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2117","staten-island","Staten Island","College of Staten Island","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2118","stephen-f-austin","Stephen F. Austin","Stephen F. Austin State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2119","stephens","Stephens","Stephens College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2120","stetson","Stetson","Stetson University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2121","stevens","Stevens","Stevens Institute of Technology","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2122","stevenson","Stevenson","Stevenson University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2123","stillman","Stillman","Stillman College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2124","stonehill","Stonehill","Stonehill College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2125","stony-brook","Stony Brook","Stony Brook University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2126","suffolk","Suffolk","Suffolk University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2127","sul-ross-st","Sul Ross St.","Sul Ross State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2128","suny-brockport","SUNY Brockport","State University of New York Brockport","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2129","suny-canton","SUNY Canton","SUNY Canton","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2130","suny-cortland","SUNY Cortland","SUNY, Cortland","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2131","suny-delhi","SUNY Delhi","SUNY Delhi","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2132","suny-geneseo","SUNY Geneseo","SUNY, Geneseo","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2133","suny-maritime","SUNY Maritime","SUNY Maritime College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2134","suny-morrisville","State University of New York at Morrisville","State University of New York at Morrisville","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2135","suny-new-paltz","SUNY New Paltz","SUNY New Paltz","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2136","suny-potsdam","SUNY Potsdam","SUNY, Potsdam","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2137","sunyit","SUNY Poly","SUNY Polytechnic Institute","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2138","susquehanna","Susquehanna","Susquehanna University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2139","swarthmore","Swarthmore","Swarthmore College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2140","sweet-briar","Sweet Briar","Sweet Briar College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2141","syracuse","Syracuse","Syracuse University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2142","tampa","Tampa","University of Tampa","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2143","tarleton-st","Tarleton St.","Tarleton State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2144","tcnj","TCNJ","The College of New Jersey","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2145","tcu","TCU","Texas Christian University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2146","temple","Temple","Temple University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2147","tennessee","Tennessee","University of Tennessee","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2148","tennessee-st","Tennessee St.","Tennessee State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2149","tennessee-tech","Tennessee Tech","Tennessee Technological University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2150","tex-am-intl","Tex. A&M Int'l","Texas A&M International University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2151","tex-am-kingsville","Tex. A&M-Kingsville","Texas A&M-Kingsville","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2152","tex-permian-basin","Texas of the Permian Basin","Texas of the Permian Basin","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2153","texas","Texas","University of Texas","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2154","texas-am","Texas A&M","Texas A&M University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2155","texas-arlington","Texas at Arlington","University of Texas at Arlington","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2156","texas-dallas","Texas at Dallas","University of Texas at Dallas","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2157","texas-lutheran","Texas Lutheran","Texas Lutheran University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2158","texas-southern","Texas Southern","Texas Southern University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2159","texas-st","Texas St.","Texas State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2160","texas-tech","Texas Tech","Texas Tech University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2161","texas-tyler","Texas at Tyler","University of Texas at Tyler","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2162","texas-wesleyan","Texas Wesleyan","Texas Wesleyan University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2163","texas-womans","Texas Woman's","Texas Woman's University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2164","thiel","Thiel","Thiel College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2165","thomas-me","Thomas (ME)","Thomas College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2166","thomas-more","Thomas More","Thomas More University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2167","tiffin","Tiffin","Tiffin University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2168","toledo","Toledo","University of Toledo","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2169","towson","Towson","Towson University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2170","transylvania","Transylvania","Transylvania University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2171","trevecca-nazarene","Trevecca Nazarene","Trevecca Nazarene University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2172","trine","Trine","Trine University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2173","trinity-ct","Trinity (CT)","Trinity College (CT)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2174","trinity-tx","Trinity (TX)","Trinity University (Texas)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2175","trinity-washington","Trinity Washington","Trinity Washington University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2176","troy","Troy","Troy University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2177","truman","Truman","Truman State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2178","tufts","Tufts","Tufts University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2179","tulane","Tulane","Tulane University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2180","tulsa","Tulsa","The University of Tulsa","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2181","tusculum","Tusculum","Tusculum College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2182","tuskegee","Tuskegee","Tuskegee University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2183","u-new-england","New-England","University of New England","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2184","uab","UAB","UAB","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2185","ualr","Little-Rock","Little Rock","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2186","uc-colo-springs","Colo-Springs","Univ. of Colorado-Colorado Springs","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2187","uc-davis","UC Davis","UC Davis","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2188","uc-irvine","UC Irvine","UC Irvine","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2189","uc-riverside","UC Riverside","UC Riverside","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2190","uc-san-diego","UC San Diego","UC San Diego","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2191","uc-santa-barbara","UC Santa Barbara","UC Santa Barbara","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2192","uc-santa-cruz","UC Santa Cruz","UC Santa Cruz","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2193","ucf","UCF","University of Central Florida","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2194","ucla","UCLA","UCLA","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2195","uconn","Connecticut","University of Connecticut","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2196","umass-boston","Mass.-Boston","UMass Boston","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2197","umass-dartmouth","Mass.-Dartmouth","UMass Dartmouth","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2198","umass-lowell","Mass.-Lowell","UMass Lowell","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2199","umbc","Maryland-Baltimore-County","UMBC","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2200","umkc","Kansas City","University of Missouri-Kansas City","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2201","unc-asheville","UNC Asheville","UNC Asheville","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2202","unc-greensboro","UNC Greensboro","UNC Greensboro","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2203","unc-pembroke","UNC Pembroke","UNC Pembroke","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2204","unc-wilmington","UNCW","UNC Wilmington","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2205","uni","Northern Iowa","University of Northern Iowa","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2207","union-tn","Union (Tenn.)","Union University (Tenn.)","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2208","unlv","UNLV","UNLV","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2209","upper-iowa","Upper Iowa","Upper Iowa University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2210","urbana","Urbana University","Urbana University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2211","ursinus","Ursinus","Ursinus College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2212","ursuline","Ursuline","Ursuline College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2213","usc-beaufort","USC Beaufort","University of South Carolina Beaufort","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2214","usc-upstate","South-Carolina-Upstate","University of South Carolina Upstate","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2215","ut-martin","Tenn-Martin","University of Tennessee at Martin","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2216","utah","Utah","University of Utah","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2217","utah-st","Utah St.","Utah State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2218","utah-tech","Utah Tech","Utah Tech University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2219","utah-valley","Utah Valley","Utah Valley University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2220","utep","Texas at El Paso","University of Texas at El Paso","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2221","utica","Utica","Utica College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2222","utrgv","Texas Rio Grande Valley","University of Texas Rio Grande Valley","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2223","utsa","Texas at San Antonio","University of Texas at San Antonio","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2224","uva-wise","Virginia-Wise","Virginia's College at Wise","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2225","va-wesleyan","Virg-Wesleyan","Virginia Wesleyan College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2226","valdosta-st","Valdosta St.","Valdosta State University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2227","valley-forge-chrst","Valley Forge","University of Valley Forge","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2228","valparaiso","Valparaiso","Valparaiso University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2229","vanderbilt","Vanderbilt","Vanderbilt University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2230","vassar","Vassar","Vassar College","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2231","vcu","VCU","Virginia Commonwealth University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2233","villanova","Villanova","Villanova University","2025-12-11 13:41:20","2025-12-11 13:41:20"
"2234","virginia","Virginia","University of Virginia","2025-12-11 13:41:20","2025-12-11 13:41:20"
